SOC,OCV
0.008737977741062997,2.6808286
0.008766637166924829,2.6814981
0.008795296357976157,2.6818919
0.008823955666419248,2.6824038
0.008852614886795784,2.6827977
0.00888127430589103,2.6833885
0.008909933424595673,2.683861
0.008938592624673447,2.6844518
0.008967251621557648,2.6848061
0.00899591099092445,2.6853969
0.009024570324116077,2.6859088
0.009053229454169975,2.6863813
0.009081888710690267,2.6868935
0.009110547693954696,2.6873264
0.009139206927811339,2.6878779
0.009167866256629797,2.6882322
0.009196525458862514,2.688823
0.009225184796609276,2.6892169
0.00925384420216524,2.6898077
0.009282503783898832,2.6902802
0.009311162945551787,2.6907527
0.009339822145657761,2.691107
0.009368481702506037,2.6916978
0.009397140970337059,2.6921704
0.009425800495558412,2.6926429
0.009454459670792836,2.6930761
0.009483119026662212,2.693588
0.009511778427757633,2.6941001
0.009540437537505886,2.6944938
0.009569096690198897,2.6952028
0.009597755957960197,2.6954784
0.009626415137679811,2.696069
0.009655074369349759,2.6964235
0.009683733506138381,2.6969354
0.009712392970421369,2.6974475
0.009741052213447787,2.6978807
0.009769711600895237,2.698432
0.009798371053912902,2.6988258
0.009827030545239923,2.6992984
0.009855690174372267,2.6998103
0.009884349573095585,2.7002828
0.00991300885896551,2.7006373
0.009941668402263959,2.7012279
0.009970327819057156,2.7017007
0.009998987165910633,2.7020156
0.010027646194317064,2.7026458
0.010056305376363261,2.703079
0.01008496460808228,2.7033153
0.0101136243613682,2.7039058
0.010142283622408765,2.7044573
0.010170943048281034,2.7049298
0.010199602241557693,2.7054811
0.01022826155229195,2.7058356
0.010256920246574208,2.7062294
0.010285579412796397,2.7068989
0.01031423851581681,2.7072532
0.01034289746294803,2.7077653
0.010371556376244317,2.7082379
0.010400215517574196,2.7086315
0.010428874656696396,2.7092223
0.010457533879353886,2.7095768
0.010486193088454665,2.7099311
0.010514852367540795,2.7104826
0.010543511420850082,2.7108369
0.010572170618671217,2.7114277
0.010600829717168248,2.7118216
0.010629488973681323,2.7122152
0.010658148259565348,2.712688
0.010686807915759156,2.7132392
0.010715466966783715,2.7136331
0.010744126038128132,2.7141449
